tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1108471677464268800,1002135916390092800,WildGooseCH4,Wild Goose Chester,13:53 - 20 mars 2019,The amazing Geno will be preforming live this Saturday from 4pm at the Goose! A great Saturday evening with great food and entertainment! #GenoEccles #Live #WildGoose #Saturday #evening #entertainment #Chester #TheVOICEUK Book your table now 01244661858 ,0,1,3
1108462699917336588,29484376,giffgaff,giffgaff | The mobile network run by you,13:17 - 20 mars 2019,"Sounds about right. And with a voice-and-a-half, if you were ever in need of a soulful lullaby, Lucy. #TheVoiceUK",0,0,1
1108459481661349890,119898641,peter_donegan,Peter Donegan,13:05 - 20 mars 2019,Looking forward Scotland next week! #peterdonegan #thevoiceuk #teamtom #lonniedonegan #ukcountry @TheFerryGlasgow  http://ow.ly/5xEc30o0PVq  @mundellmusic,0,1,2
1108456428044455938,29484376,giffgaff,giffgaff | The mobile network run by you,12:53 - 20 mars 2019,"Sounds like a groundbreaking new kind of football, Ted. Done with sportsmanship, team work and courage under fire. Must be what makes him a good Coach. #TheVoiceUK",0,0,0
1108435545510895616,1081259051470725120,thisismoya,MOYA Official,11:30 - 20 mars 2019,Riding the happiness wave...(dimples)  #teamjuhd #thevoiceuk  . . . #amazing #thankful #journey #selfie #happy #passion #inlove #smile #me #moya #woman #natural #opportunity #inspiration… https://www.instagram.com/p/BvPX_KJBzHI/?utm_source=ig_twitter_share&igshid=13c52p3wula8k …,2,0,3
1108433203956715523,796392937,HarrisenLM,Harrisen Larner-Main,11:20 - 20 mars 2019,"Wooowee. What an incredible day touring around some local school’s. Ashcombe, Nailsea & Hans Price Academy, it was an Honour and a Privilege to meet you all. BIG LOVE  make sure you download @thevoiceuk app and get your votes in Saturday  #westsidesuperman #thevoiceuk ",0,4,2
1108431044544483328,833041949200297984,coloradopatty47,patty campbell,11:12 - 20 mars 2019,It was a very special moment that clearly meant a lot to both men. #TomJones #TheVoice #TheVoiceUK #PeterDonegan https://madlyodd.com/?p=88638  via @MadlyOdd,0,0,0
1108427988675092480,4795732096,thevoiceuk,The Voice UK,11:00 - 20 mars 2019,Something isn't quite right with the autocue... But can @EmmaWillis and @AJOdudu get through it without going wrong?!  #TheVoiceUK ,2,3,5
1108427299559534592,1341611276,LizzieTandy,Lizzie ⫩,10:57 - 20 mars 2019,A truly stunning performance with such raw emotion . Your Dad will have been looking down on you with so much pride. Love and prayers to you and all of your family. Go #TeamOlly #TheVoiceUK,0,0,0
1108423004155990016,1288864009,leonhdmusic,Leon Dixon,10:40 - 20 mars 2019,"After a great birthday yesterday, I will be accompanying @rogersamuelsofficial on piano in Croydon this evening. Meet & Greet at Box Park, Croydon, watch us live... Look forward to seeing you there #livemusic #thevoiceuk #rogersamuels #leondixon #boxparkcroydon #jimmycliff",0,0,4
1108418121885462528,24348128,SarahRidley,Sarah Ridley,10:20 - 20 mars 2019,@peter_donegan and @MrPeterAndre  Wow this is beautiful  #peterdonegan #peterandre #thevoiceuk #tomjones @RealSirTomJones,0,0,0
1108404998470332417,724161157271941120,LemuelBailey_,Lemuel Bailey Music,09:28 - 20 mars 2019,#Tonight   boxparkcroydon we are going to be live in the building from 7pm come and meet and greet @RogerSamuels   #Support #LiveMusic #Introducing #TheVoiceUK #TeamTom #TeamRogerSamuels… https://www.instagram.com/p/BvPKGO3HL3u/?utm_source=ig_twitter_share&igshid=cupr2q18wucr …,0,1,1
1108302350593200128,1069246516295073794,Jack43693489,JackoPacko,02:40 - 20 mars 2019,So this weekend’s #TheVoiceUK will feature a TWIST in which viewers can vote to bring back one contestant eliminated at the knockouts. I urge you all to vote for the amazing @singmothrtucker - I have known Sarah for 10 years and she is a born star!! #votemothertucker @thevoiceuk pic.twitter.com/tKLjH2s6ZO,0,2,4
1108297611688247296,523097611,LizJone20495345,Lizzie J.,02:21 - 20 mars 2019,#TheVoiceUk #ilmarecalmodellasera #opera #MusicalTheatre,0,0,2
1108292644332032000,2918695873,WhySocial_Media,Social Media UK,02:02 - 20 mars 2019,River Island Ladies Size 14 Long Sleeve Tunic Dress Black Stretch Leather Skirt  https://ift.tt/2Fp4kEU  #Ebay #Fashion #GreatestDancer #TheVoiceUK,0,0,0
1108292641463169024,2918695873,WhySocial_Media,Social Media UK,02:02 - 20 mars 2019,Jane Norman White Dress Size 14 Everyday Long Casual Beach Party Boho  Maxi  https://ift.tt/2HN1jQB  #Ebay #Fashion #GreatestDancer #TheVoiceUK,0,0,0
