tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1105249594928189440,3022710633,SwatPav,Luke Swatman - 'The Worcester Pavarotti',16:30 - 11 mars 2019,Just arrived at my hotel for the night and have been blown away by the kindness of the staff at Hilton Belfry Oxfordshire! #Unexpected #overwhelmed  #Hilton #TheVoiceUK @ The Oxford Belfry… https://www.instagram.com/p/Bu4vL9Tn8pY/?utm_source=ig_twitter_share&igshid=7e0s4qsqkp0g …,1,0,1
1105231542274670592,323218719,Teena_Taylor,Teena Taylor,15:18 - 11 mars 2019,Sir Tom Jones & Jennifer Hudson's 'It's A Man's Man's Man's World' | The... https://youtu.be/5_Ox34opf_U  via @YouTube #ultimatebattle #TheVoiceUK,0,1,1
1105217172010401792,355719923,DialSquare52,DialSquare52 Paul,14:21 - 11 mars 2019,"Just watching a recording of #TheVoiceUK such quality singers, it’s no wonder they have cancelled the #xfactor",0,0,1
1105210359651225601,4873839987,Peter_H_Todd,Peter H Todd,13:54 - 11 mars 2019,25th Feb - 3rd March 2019. Inc. 7 day data. ITV (1/2) #Endeavour 6.39m #DancingOnIce 5.73m #TheVoiceUK 4.86m #LongLostFamily 4.36m #IslandsOfAmerica 3.59m #MartinLewis 3.52m #TheJunkFoodExperiment 3.31m #Vera (Repeat) 3.02m #BritainsBrightestFamily 2.84m,0,0,2
1105206900147343364,23123210,nattytude,Nattytude,13:40 - 11 mars 2019,What. Why did #JenniferHudson choose Nicole? It's #thevoiceuk and Luke should have won. He has a x1mil better voice,0,0,1
1105200968424194049,1081259051470725120,thisismoya,MOYA Official,13:16 - 11 mars 2019,Rehearsals for the knockouts can someone pinch me?! How am I standing in front of @iamjhud and she’s actually TALKING to me  this life is something else! #knockouts #thevoiceuk… https://www.instagram.com/p/Bu4ZEn3Bt4V/?utm_source=ig_twitter_share&igshid=1r8iagtj5lbu3 …,1,0,1
1105187760384692224,739921098809221120,UrbanizedNW,Urbanized Neckwear,12:24 - 11 mars 2019,The finals of the #TheVoiceUK are approaching and Im continuing my exciting quest to catch the eye of @iamwill with the finest of innovative UK #Urban #design & #fashion... @LeahSinclairr @yorkshirefashQ  @ypcscott @itvcalendar @bep #journalists Can you help??? ,0,1,3
1105175883772452874,253157109,singmothrtucker,SARAH TUCKER THE VOICE - OFFICIAL,11:37 - 11 mars 2019,When my children are fast asleep I’ll be coming in live to chat to you about all things thevoiceuk! Join me then! #singmothertucker #sarahtucker #thevoiceuk #teamjhud @ Leigh-on-Sea https://www.instagram.com/p/Bu4Nqm8l65d/?utm_source=ig_twitter_share&igshid=zwg1bu2tqdcd …,0,0,2
1105174965245145089,29484376,giffgaff,giffgaff | The mobile network run by you,11:33 - 11 mars 2019,As good a word as anyone could find to describe the splendour of this clash of the Coaches. #TheVoiceUK,0,0,1
1105157323192975360,222137852,ngkhalela,Ngozi Ezeuduma,10:23 - 11 mars 2019,We are watching #TheVoiceUk instead.,0,0,1
1105157174005821448,119898641,peter_donegan,Peter Donegan,10:22 - 11 mars 2019,Prepping to record the new vlog! #peterdonegan #teamtomm #thevoiceuk #ukcountry #tomjones #bcma #ukcountrymusic #countrymusicuk #americanamusic #americanamusicuk #ukamericana #skiffle… https://www.instagram.com/p/Bu4FJ_HhdQc/?utm_source=ig_twitter_share&igshid=jx7j4advt3q1 …,2,2,2
1105142689400532995,3346863616,MJTownend83,Matt Townend,09:25 - 11 mars 2019,"Just caught up with @thevoiceuk Can't believe that @SwatPav lost to Nicole. She is a very good singer, but Luke is phenomenal! Shame that the producers feel that classically trained singers won't help the ratings when they are clearly the best vocalists #TheVoiceUK #noscreeching",0,0,3
1105137246775242753,253157109,singmothrtucker,SARAH TUCKER THE VOICE - OFFICIAL,09:03 - 11 mars 2019,SALUTE!!!!!!! @iamwill BEST REACTION EVER! #singmothertucker #sarahtucker #salute #highnote #againstallodds #battle #cover #william #teamjhud #thevoice2019 #thevoiceuk #will #thankful… https://www.instagram.com/p/Bu373s2Fufo/?utm_source=ig_twitter_share&igshid=11ebvy9xg6cf3 …,0,0,2
1105113210649223168,774200116995624960,affinitymortltd,Affinity Mortgages,07:28 - 11 mars 2019,We're ecstatic to say that our own Sarah Tucker won her battle on @theVoiceUK. Follow her journey by following her on Facebook @Singmothertucker and Instagram @Sing_Mother_Tucker. Watch her battle here >>> http://bit.ly/AMSarahBattle  #Essex #TheVoiceUK #TeamJHud,0,0,1
1105104032476028933,273782465,MadlyOdd,MadlyOdd.com,06:51 - 11 mars 2019,'Voice' Contestant Belts Out 1973 Stevie Wonder Gospel and Forces Every Judge To Hit Their Buttons @iamcedricneal #TheVoice #TheVoiceUK https://madlyodd.com/?p=90554  via @MadlyOdd,0,0,2
1105097289901649921,787028966,WeAreSTV,STV,06:25 - 11 mars 2019, Scottish Singer Craig had @IAMJHUD in tears after his beautiful battle round! #thevoiceuk  Watch his amazing performance here: https://stv.click/battles-tw  pic.twitter.com/A5CzxQDz5i,0,0,3
