id_tweet,id_candidat,sum_rt_com_like,note
1099175090275737600,30,1,2.8
1099674778108133378,15,1,2.5
1099664000818790400,7,1,2.8
1099662182214701056,15,1,2.8
1099631247125606400,15,1,2.8
1099625550518407168,13,1,2.8
1099599608894902272,15,1,2.8
1099595225197101056,28,1,2.8
1099472695476080640,1,1,2.8
1099787371242012672,11,1,2.8
1099704638377525248,30,1,2.8
1099704548174807040,30,1,2.8
1099590011861766145,1,1,2.8
1099588610007945216,15,1,2.8
1099533493741199360,1,1,2.8
1099465934853603329,0,1,2.7
1099459659453345795,15,1,2.8
1100090448092254208,23,1,2.8
1099964934736265217,17,1,2.8
1099942178032361473,11,1,2.8
1099856057113939968,30,1,2.8
1100533319425499136,30,1,2.8
1100493204615503872,17,1,2.8
1100205315637895169,30,1,3.8
1100204173931569152,30,1,2.9
1100766278795649024,0,1,2.8
1100763675110068224,17,1,2.8
1100753628032352258,18,1,2.8
1100557339365728256,17,1,3.6
1101211113008566273,2,1,2.8
1101189317622460418,26,1,2.8
1101126267225759744,30,1,2.8
1101029300436905984,2,1,2.8
1101628863073914885,2,1,2.8
1101568477133971458,15,1,2.8
1101544689818324992,19,1,2.8
1101530584369762304,2,1,2.8
1101528770307977216,19,1,3.5
1101522615573843975,30,1,4.0
1101517292272201728,22,1,2.8
1101957848764948480,19,1,2.5
1101955946220322816,19,1,2.8
1101946318593896449,22,1,2.8
1101946116487172098,13,1,2.8
1101987611416186880,2,1,2.5
1101961183781945344,22,1,2.8
1101955619857289216,2,1,2.8
1101955215513800704,19,1,2.8
1101955161054949376,19,1,2.8
1101934553889947649,19,1,2.8
1101809154128310272,15,1,2.8
1102279660522504192,17,1,2.8
1102269440522182656,19,1,2.8
1102212405818474499,26,1,2.8
1102173913860194304,19,1,2.8
1102200718700826624,22,1,2.8
1102167664255033345,0,1,2.8
1102049939444695040,0,1,2.8
1102032909245038592,9,1,2.8
1102018855591923712,9,1,2.8
1102011642185953281,19,1,2.8
1102008756043436032,2,1,2.8
1102682236833415168,22,1,2.8
1102668028347629569,0,1,2.8
1102655403970699264,2,1,2.8
1102641864673513473,19,1,2.8
1102607799048118272,0,1,2.8
1103061211359469568,17,1,2.8
1103015198032580609,19,1,2.8
1103282408697286662,2,1,2.8
1103699887814836225,22,1,2.8
1103627845543362560,8,1,3.5
1103602301191811073,8,1,3.6
1103574243189624832,8,1,2.8
1103553534040121345,8,1,2.8
1103450909542137856,8,1,2.8
1103686899070369792,8,1,2.8
1103657980703068160,2,1,2.8
1103581438174261248,10,1,2.8
1103680681144655872,0,1,2.8
1103680484108890112,2,1,2.8
1103680287916113928,19,1,2.8
1103680834429767685,22,1,2.8
1103680606930640901,26,1,2.8
1103480626550845442,2,1,3.5
1103450398575247360,8,1,2.8
1104081655323602947,2,1,2.8
1104003837419970562,22,1,2.5
1103850276161765384,21,1,2.8
1103850084142325760,20,1,2.8
1103840063945871360,8,1,2.8
1104483818466168832,11,1,2.8
1104480394521571328,20,1,2.8
1104480340243042304,20,1,2.8
1104479854957875200,20,1,2.8
1104493913363136512,8,1,2.8
1104491583536357376,8,1,2.8
1104475297074827266,21,1,2.8
1104509312515362816,8,1,2.8
1104500302240272389,8,1,2.8
1104493139275010048,2,1,2.8
1104492361550319616,26,1,2.8
1104491074427465728,8,1,2.8
1104484453081063424,0,1,2.8
1104484439386738690,11,1,2.8
1104480612331728896,20,1,2.8
1104475510229348361,21,1,2.8
1104475380155666434,21,1,2.8
1104491948113649666,8,1,2.5
1104491641677725696,8,1,2.5
1104491626477568001,8,1,2.8
1104484362681307138,11,1,2.8
1104483360649424901,11,1,2.8
1104480414037504000,20,1,2.8
1104476913106587649,21,1,3.5
1104484123979251712,11,1,2.8
1104483229938139136,11,1,2.8
1104478519260786688,25,1,2.8
1104476222959091712,21,1,4.2
1104475160042762241,21,1,2.8
1104489915029643267,25,1,2.8
1104484864148025344,11,1,3.8
1104478378025992192,25,1,2.8
1104484526879899649,20,1,2.8
1104478476088864768,25,1,2.8
1104475063481438209,21,1,2.8
1104312943187943425,8,1,2.8
1104480529045430275,20,1,2.8
1104476889043869696,2,1,2.8
1104475909342547968,21,1,2.8
1104475028589027328,21,1,2.8
1104474366396510208,21,1,2.8
1104473358056505344,21,1,2.8
1104477940492967937,25,1,2.8
1104477001933557760,25,1,2.8
1104475713766412293,21,1,2.8
1104475528386539521,21,1,2.8
1104475016895315969,21,1,2.8
1104474607472558082,21,1,2.8
1104475859895898123,21,1,2.8
1104475773405196288,21,1,4.0
1104475125347467264,21,1,2.8
1104475070989254662,21,1,2.8
1104474751869825025,21,1,2.8
1104429014054260736,11,1,2.5
1104475134537199616,21,1,2.8
1104474890315485186,21,1,2.8
1104473773661655044,21,1,2.8
1104448067196080128,11,1,2.8
1104380962811580416,19,1,2.8
1104430352163131393,2,1,2.8
1104429883034398722,0,1,2.8
1104352888577511424,0,1,2.8
1104290317421957120,10,1,2.8
1104884041764032513,10,1,2.8
1104858109045022721,8,1,2.8
1104819765984530433,2,1,3.6
1104778761982173189,8,1,2.8
1104672255630589952,24,1,4.5
1104658827851563008,8,1,2.8
1104545723477979136,24,1,2.8
1104540019782385664,0,1,2.8
1104761456921399296,5,1,2.8
1104700029577641984,20,1,2.8
1104847200583016448,8,1,2.8
1104539645919006720,27,1,2.8
1104750815661748224,8,1,2.8
1104543306300706816,8,1,2.8
1104541457438949376,8,1,2.8
1104534951180095494,11,1,2.8
1105206900147343364,8,1,2.8
1105113210649223168,11,1,2.8
1105076258700967936,19,1,2.8
1105063839140376576,11,1,2.8
1105029074420928512,8,1,2.8
1105152962559700992,16,1,2.8
1105104032476028933,15,1,3.1
1105060233179738112,11,1,2.8
1105015532888178688,11,1,2.8
1105014142069547008,10,1,2.8
1105206900147343364,8,1,2.8
1105113210649223168,11,1,2.8
1105104032476028933,15,1,3.1
1105076258700967936,19,1,2.8
1105063839140376576,11,1,2.8
1105152962559700992,16,1,2.8
1105029074420928512,8,1,2.8
1105015532888178688,11,1,2.8
1105014142069547008,10,1,2.8
1105558937917681665,11,1,2.8
1105547600286097409,18,1,2.8
1105469285592428546,10,1,2.8
1105459397382365184,11,1,2.8
1105439449389903873,4,1,2.8
1105586470549704704,18,1,2.8
1105585580950388737,2,1,2.8
1105861344987889664,8,1,2.8
1105760394134675457,8,1,2.8
1106324073905381376,26,1,2.8
1106255591436152832,15,1,2.8
1106086990041092101,2,1,2.8
1106683521681092608,25,1,2.5
1106652430211735563,17,1,3.6
1106627173790699521,2,1,3.1
1106621541721223171,2,1,2.8
1107040644642549762,2,1,3.0
1107052121919287297,2,1,2.8
1107031737241096198,30,1,2.5
1107030928617025536,30,1,2.8
1107030095049433088,30,1,2.8
1107032472083140608,30,1,2.8
1107030628527210496,30,1,2.5
1107023267414589441,2,1,2.8
1107016809981640705,13,1,2.8
1107011171859738625,19,1,4.3
1107010824445591555,14,1,2.8
1107008551740944385,18,1,2.8
1107005739787259907,17,1,2.8
1106903469233967104,8,1,2.8
1107030867900289024,30,1,2.8
1107030662580760576,30,1,2.8
1107030556183805953,30,1,2.8
1107030177677221888,30,1,2.8
1107018432761999362,2,1,2.8
1107013041936310272,18,1,4.3
1107030560831139841,30,1,2.8
1107030045304991745,30,1,2.8
1107019678419951616,6,1,2.8
1107018873570762752,8,1,2.8
1107017200576184322,11,1,2.8
1107016790868180994,17,1,4.3
1107009897131114496,17,1,2.8
1107022692484550662,4,1,2.8
1107013325819392001,13,1,2.8
1107009236113018881,19,1,2.8
1107004403842772992,19,1,2.8
1107004084610088961,11,1,2.8
1107002718210715649,23,1,2.2
1106915168083161088,6,1,2.8
1107015231912505346,11,1,2.8
1107015180679106562,11,1,2.8
1107013398443773953,13,1,2.8
1106901951885836289,7,1,2.8
1107014756840456194,11,1,2.8
1106878978021830658,30,1,2.8
1106820843957559298,24,1,2.8
1106897207821770752,8,1,2.5
1106876551692472321,11,1,2.8
1106928705199316992,13,1,2.8
1106915407506690053,2,1,2.8
1106895416472334336,13,1,2.8
1107376625698656258,30,1,2.8
1107363023897927680,30,1,2.8
1107329397525229576,30,1,2.8
1107317202439557122,2,1,2.8
1107310790506369027,19,1,2.8
1107286343464468481,30,1,2.8
1107268161806716928,30,1,2.8
1107255609391484935,4,1,2.8
1107217180192632839,8,1,2.8
1107216072288161792,17,1,2.8
1107366177297199104,13,1,2.8
1107305824576262144,30,1,3.5
1107260030397673472,30,1,2.8
1107256248381009920,30,1,2.8
1107199728339636224,30,1,2.8
1107197539730837505,30,1,2.8
1107190831998476290,2,1,2.8
1107297594924023808,2,1,2.8
1107289605613731846,30,1,2.5
1107279425303994369,13,1,2.8
1107260098643197952,2,1,2.8
1107259759181348864,30,1,2.8
1107254258351697920,30,1,3.6
1107204493291253762,30,1,2.8
1107191338871738368,30,1,2.8
1107289030457208833,30,1,2.8
1107288397226409986,30,1,2.8
1107288270168358912,30,1,2.8
1107275436663414786,13,1,2.8
1107231447797170178,30,1,2.8
1107221273489428481,30,1,2.8
1107196247667101696,26,1,2.8
1107194576828317696,2,1,2.8
1107178236759412736,30,1,2.8
1107273658668593152,13,1,3.6
1107266904509554689,18,1,4.5
1107245502372950016,30,1,2.8
1107219486296457218,30,1,2.8
1107211906266345472,30,1,2.8
1107081727657172992,11,1,2.8
1107219688176652288,30,1,2.8
1107093944578555904,30,1,2.8
1107082296664969219,30,1,2.8
1107076468654440450,30,1,2.8
1107069546639314944,11,1,2.8
1107103635673178112,30,1,2.8
1107089399928500229,30,1,2.8
1107087404626792448,30,1,1.7
1107078023277412353,30,1,2.8
1107791510592987137,30,1,2.8
1107737213989781504,30,1,2.8
1107595579880886272,30,1,2.9
1107566997183840257,30,1,2.8
1107467910006620160,30,1,2.5
1107759096625876994,11,1,2.8
1107758846934700034,2,1,2.8
1107627735059496961,30,1,2.8
1107617153287626752,30,1,2.8
1107590019093618696,30,1,2.8
1107560017303986177,26,1,2.8
1107513409610772480,30,1,2.8
1107758901259366400,30,1,2.8
1108096386027917318,13,1,2.8
1107992708545695745,11,1,2.8
1108098917500104707,30,1,2.8
1107922664637644800,26,1,2.8
